observation_count,country,country_code,state,state_code,latitude,longitude,observation_date,year
2,Canada,CA,British Columbia,CA-BC,49.2498283,-123.1213226,1984-07-16,1984
0,Canada,CA,British Columbia,CA-BC,49.2083223,-123.1301542,1984-07-07,1984
2,Canada,CA,British Columbia,CA-BC,49.2632443,-123.1149944,1984-07-22,1984
2,Canada,CA,British Columbia,CA-BC,49.2194472,-123.214159,1984-07-19,1984
1,Canada,CA,British Columbia,CA-BC,49.2711,-123.17086,1984-07-16,1984
3,Canada,CA,British Columbia,CA-BC,49.3198318,-123.0713196,1984-12-16,1984
1,Canada,CA,British Columbia,CA-BC,49.2787,-122.9391,1984-12-16,1984
1,Canada,CA,British Columbia,CA-BC,49.2639259,-123.1624675,1985-01-17,1985
2,Canada,CA,British Columbia,CA-BC,49.2498283,-123.1213226,1985-01-06,1985
2,Canada,CA,British Columbia,CA-BC,49.262,-123.2091,1985-01-01,1985
1,Canada,CA,British Columbia,CA-BC,49.2084439,-123.1404734,1985-01-23,1985
7,Canada,CA,British Columbia,CA-BC,49.2032427,-122.9136658,1985-02-24,1985
2,Canada,CA,British Columbia,CA-BC,49.2639679,-123.172102,1985-03-05,1985
2,Canada,CA,British Columbia,CA-BC,49.2345254,-123.1577682,1985-03-25,1985
2,Canada,CA,British Columbia,CA-BC,49.2450886,-123.1852341,1985-03-04,1985
2,Canada,CA,British Columbia,CA-BC,49.2213532,-123.111248,1985-03-16,1985
2,Canada,CA,British Columbia,CA-BC,49.2345254,-123.1577682,1985-04-17,1985
2,Canada,CA,British Columbia,CA-BC,49.2185036,-122.9681683,1985-04-30,1985
1,Canada,CA,British Columbia,CA-BC,49.2628477,-123.1009376,1985-05-10,1985
1,Canada,CA,British Columbia,CA-BC,49.2211786,-122.9324284,1985-05-15,1985
3,Canada,CA,British Columbia,CA-BC,49.2414114,-123.1278026,1985-05-04,1985
1,Canada,CA,British Columbia,CA-BC,49.2095,-123.201,1985-06-19,1985
1,Canada,CA,British Columbia,CA-BC,49.2095,-123.201,1985-07-04,1985
2,Canada,CA,British Columbia,CA-BC,49.264192,-123.1737113,1985-07-21,1985
2,Canada,CA,British Columbia,CA-BC,49.2715915,-123.1943769,1985-07-02,1985
0,Canada,CA,British Columbia,CA-BC,49.2823744,-123.0942321,1985-09-30,1985
2,Canada,CA,British Columbia,CA-BC,49.2683258,-123.1138296,1985-09-22,1985
2,Canada,CA,British Columbia,CA-BC,49.2021211,-123.1304741,1985-11-10,1985
1,Canada,CA,British Columbia,CA-BC,49.3198318,-123.0713196,1985-12-22,1985
8,Canada,CA,British Columbia,CA-BC,49.2070594,-123.1513019,1985-12-22,1985
2,Canada,CA,British Columbia,CA-BC,49.2567906,-123.1147671,1986-01-11,1986
2,Canada,CA,British Columbia,CA-BC,49.2633467,-123.1239749,1986-01-26,1986
6,Canada,CA,British Columbia,CA-BC,49.2498283,-123.1213226,1986-03-09,1986
2,Canada,CA,British Columbia,CA-BC,49.2095,-123.201,1986-03-31,1986
1,Canada,CA,British Columbia,CA-BC,49.2085,-123.1346,1986-03-06,1986
1,Canada,CA,British Columbia,CA-BC,49.303267,-123.153655,1986-04-12,1986
2,Canada,CA,British Columbia,CA-BC,49.2061804,-123.1303502,1986-04-13,1986
2,Canada,CA,British Columbia,CA-BC,49.28379,-123.0182076,1986-05-08,1986
0,Canada,CA,British Columbia,CA-BC,49.2086261,-122.9159832,1986-05-22,1986
2,Canada,CA,British Columbia,CA-BC,49.2061804,-123.1303502,1986-05-11,1986
10,Canada,CA,British Columbia,CA-BC,49.2061804,-123.1303502,1986-05-25,1986
2,Canada,CA,British Columbia,CA-BC,49.2390263,-123.1168699,1986-06-26,1986
0,Canada,CA,British Columbia,CA-BC,49.2498283,-123.1213226,1986-07-10,1986
1,Canada,CA,British Columbia,CA-BC,49.2896647,-123.1474686,1986-07-31,1986
1,Canada,CA,British Columbia,CA-BC,49.2498283,-123.1213226,1986-08-21,1986
1,Canada,CA,British Columbia,CA-BC,49.208529,-123.1416418,1986-08-10,1986
1,Canada,CA,British Columbia,CA-BC,49.2061804,-123.1303502,1986-08-30,1986
1,Canada,CA,British Columbia,CA-BC,49.26983,-122.95132,1986-08-15,1986
1,Canada,CA,British Columbia,CA-BC,49.2213299,-123.2110997,1986-09-08,1986
3,Canada,CA,British Columbia,CA-BC,49.3029688,-123.1432629,1986-09-10,1986
1,Canada,CA,British Columbia,CA-BC,49.2498283,-123.1213226,1986-10-16,1986
2,Canada,CA,British Columbia,CA-BC,49.21908,-123.18177,1986-12-21,1986
2,Canada,CA,British Columbia,CA-BC,49.3198318,-123.0713196,1986-12-21,1986
0,Canada,CA,British Columbia,CA-BC,49.3383853,-122.9564738,1986-12-02,1986
2,Canada,CA,British Columbia,CA-BC,49.2498283,-123.1213226,1987-02-21,1987
2,Canada,CA,British Columbia,CA-BC,49.2061804,-123.1303502,1987-02-14,1987
1,Canada,CA,British Columbia,CA-BC,49.2061804,-123.1303502,1987-02-21,1987
2,Canada,CA,British Columbia,CA-BC,49.207,-123.1406,1987-02-23,1987
2,Canada,CA,British Columbia,CA-BC,49.224321,-123.10915,1987-03-10,1987
3,Canada,CA,British Columbia,CA-BC,49.2629511,-123.1029678,1987-03-06,1987
2,Canada,CA,British Columbia,CA-BC,49.2838742,-123.1160009,1987-04-17,1987
1,Canada,CA,British Columbia,CA-BC,49.1332638,-123.0966334,1987-04-25,1987
0,Canada,CA,British Columbia,CA-BC,49.213138,-123.1402005,1987-05-20,1987
1,Canada,CA,British Columbia,CA-BC,49.231995,-122.899242,1987-06-03,1987
2,Canada,CA,British Columbia,CA-BC,49.2712186,-123.1809031,1987-07-15,1987
0,Canada,CA,British Columbia,CA-BC,49.2498283,-123.1213226,1987-07-10,1987
1,Canada,CA,British Columbia,CA-BC,49.2712186,-123.1809031,1987-07-19,1987
2,Canada,CA,British Columbia,CA-BC,49.2659,-123.17222,1987-08-08,1987
0,Canada,CA,British Columbia,CA-BC,49.2498283,-123.1213226,1987-08-08,1987
3,Canada,CA,British Columbia,CA-BC,49.2390263,-123.1168699,1987-09-01,1987
1,Canada,CA,British Columbia,CA-BC,49.25555,-123.13492,1987-11-11,1987
2,Canada,CA,British Columbia,CA-BC,49.21908,-123.18177,1987-12-20,1987
2,Canada,CA,British Columbia,CA-BC,49.2061804,-123.1303502,1988-01-31,1988
0,Canada,CA,British Columbia,CA-BC,49.2498283,-123.1213226,1988-01-04,1988
6,Canada,CA,British Columbia,CA-BC,49.2086,-123.1303,1988-02-06,1988
2,Canada,CA,British Columbia,CA-BC,49.2681663,-123.1027038,1988-04-06,1988
6,Canada,CA,British Columbia,CA-BC,49.2061804,-123.1303502,1988-04-07,1988
1,Canada,CA,British Columbia,CA-BC,49.2498283,-123.1213226,1988-04-07,1988
1,Canada,CA,British Columbia,CA-BC,49.2307013,-123.0207825,1988-04-07,1988
1,Canada,CA,British Columbia,CA-BC,49.2498283,-123.1213226,1988-05-21,1988
1,Canada,CA,British Columbia,CA-BC,49.2481703,-123.1032228,1988-06-01,1988
1,Canada,CA,British Columbia,CA-BC,49.25555,-123.13492,1988-08-03,1988
0,Canada,CA,British Columbia,CA-BC,49.2303182,-123.1268692,1988-10-10,1988
2,Canada,CA,British Columbia,CA-BC,49.2865811,-123.1304264,1988-10-10,1988
1,Canada,CA,British Columbia,CA-BC,49.2140369,-123.1288862,1988-11-26,1988
8,Canada,CA,British Columbia,CA-BC,49.2659,-123.17222,1988-11-11,1988
8,Canada,CA,British Columbia,CA-BC,49.2081215,-123.1404305,1988-12-10,1988
2,Canada,CA,British Columbia,CA-BC,49.3198318,-123.0713196,1988-12-18,1988
0,Canada,CA,British Columbia,CA-BC,49.099843,-123.18473,1988-12-28,1988
3,Canada,CA,British Columbia,CA-BC,49.1892909,-122.9393291,1989-01-04,1989
8,Canada,CA,British Columbia,CA-BC,49.2086,-123.1303,1989-01-02,1989
1,Canada,CA,British Columbia,CA-BC,49.2436038,-123.0829239,1989-02-14,1989
3,Canada,CA,British Columbia,CA-BC,49.1892909,-122.9393291,1989-02-06,1989
2,Canada,CA,British Columbia,CA-BC,49.20626,-123.1858563,1989-07-13,1989
0,Canada,CA,British Columbia,CA-BC,49.3029688,-123.1432629,1989-10-06,1989
1,Canada,CA,British Columbia,CA-BC,49.2070594,-123.1513019,1989-12-17,1989
0,Canada,CA,British Columbia,CA-BC,49.2498283,-123.1213226,1989-12-25,1989
1,Canada,CA,British Columbia,CA-BC,49.2498283,-123.1213226,1989-12-28,1989
1,Canada,CA,British Columbia,CA-BC,49.2659,-123.17222,1990-01-27,1990
0,Canada,CA,British Columbia,CA-BC,49.2085121,-123.1405395,1990-01-20,1990
0,Canada,CA,British Columbia,CA-BC,49.2467052,-123.0650747,1990-01-13,1990
0,Canada,CA,British Columbia,CA-BC,49.2106162,-123.1467616,1990-01-01,1990
0,Canada,CA,British Columbia,CA-BC,49.2085121,-123.1405395,1990-01-13,1990
2,Canada,CA,British Columbia,CA-BC,49.2085497,-123.1405234,1990-02-04,1990
6,Canada,CA,British Columbia,CA-BC,49.2498283,-123.1213226,1990-02-04,1990
1,Canada,CA,British Columbia,CA-BC,49.2637858,-123.1384396,1990-02-04,1990
2,Canada,CA,British Columbia,CA-BC,49.2346235,-123.1540453,1990-02-20,1990
1,Canada,CA,British Columbia,CA-BC,49.2622876,-123.0612409,1990-02-09,1990
1,Canada,CA,British Columbia,CA-BC,49.2105309,-123.140509,1990-02-17,1990
1,Canada,CA,British Columbia,CA-BC,49.2326073,-123.0653786,1990-03-04,1990
0,Canada,CA,British Columbia,CA-BC,49.2046,-123.1397,1990-03-22,1990
4,Canada,CA,British Columbia,CA-BC,49.3179935,-123.0723262,1990-03-24,1990
2,Canada,CA,British Columbia,CA-BC,49.20626,-123.1858563,1990-03-27,1990
0,Canada,CA,British Columbia,CA-BC,49.2681686,-123.157382,1990-03-20,1990
1,Canada,CA,British Columbia,CA-BC,49.2107537,-123.1300342,1990-04-28,1990
8,Canada,CA,British Columbia,CA-BC,49.2056331,-123.1304204,1990-04-11,1990
1,Canada,CA,British Columbia,CA-BC,49.2344249,-123.1548762,1990-04-02,1990
2,Canada,CA,British Columbia,CA-BC,49.2405,-123.1245,1990-04-07,1990
1,Canada,CA,British Columbia,CA-BC,49.1921906,-123.1408703,1990-04-22,1990
1,Canada,CA,British Columbia,CA-BC,49.2639413,-123.145523,1990-05-25,1990
2,Canada,CA,British Columbia,CA-BC,49.3179935,-123.0723262,1990-05-05,1990
2,Canada,CA,British Columbia,CA-BC,49.1921906,-123.1408703,1990-05-09,1990
1,Canada,CA,British Columbia,CA-BC,49.211171,-123.0774093,1990-05-05,1990
2,Canada,CA,British Columbia,CA-BC,49.2281373,-123.1557725,1990-05-25,1990
1,Canada,CA,British Columbia,CA-BC,49.2345534,-123.1556225,1990-06-17,1990
3,Canada,CA,British Columbia,CA-BC,49.2053941,-123.1405852,1990-06-15,1990
1,Canada,CA,British Columbia,CA-BC,49.2344467,-123.1557178,1990-06-30,1990
1,Canada,CA,British Columbia,CA-BC,49.1822222,-123.1369972,1990-06-30,1990
2,Canada,CA,British Columbia,CA-BC,49.1921906,-123.1408703,1990-06-05,1990
2,Canada,CA,British Columbia,CA-BC,49.1921906,-123.1408703,1990-06-30,1990
3,Canada,CA,British Columbia,CA-BC,49.2708918,-123.1345403,1990-08-26,1990
1,Canada,CA,British Columbia,CA-BC,49.2262825,-123.1151962,1990-08-11,1990
1,Canada,CA,British Columbia,CA-BC,49.2344467,-123.1557178,1990-09-08,1990
1,Canada,CA,British Columbia,CA-BC,49.1921906,-123.1408703,1990-12-14,1990
1,Canada,CA,British Columbia,CA-BC,49.2070594,-123.1513019,1990-12-16,1990
2,Canada,CA,British Columbia,CA-BC,49.19626,-123.20307,1990-12-16,1990
1,Canada,CA,British Columbia,CA-BC,49.2085497,-123.1405234,1991-01-25,1991
1,Canada,CA,British Columbia,CA-BC,49.2070918,-123.1406915,1991-01-19,1991
1,Canada,CA,British Columbia,CA-BC,49.3179935,-123.0723262,1991-01-21,1991
1,Canada,CA,British Columbia,CA-BC,49.2498283,-123.1213226,1991-01-21,1991
1,Canada,CA,British Columbia,CA-BC,49.2659,-123.17222,1991-01-19,1991
3,Canada,CA,British Columbia,CA-BC,49.2107537,-123.1300342,1991-01-19,1991
1,Canada,CA,British Columbia,CA-BC,49.2697631,-123.1407165,1991-01-14,1991
1,Canada,CA,British Columbia,CA-BC,49.1822222,-123.1369972,1991-02-16,1991
2,Canada,CA,British Columbia,CA-BC,49.202,-123.1497,1991-02-06,1991
1,Canada,CA,British Columbia,CA-BC,49.2642,-123.1684,1991-03-17,1991
0,Canada,CA,British Columbia,CA-BC,49.2498283,-123.1213226,1991-03-20,1991
2,Canada,CA,British Columbia,CA-BC,49.3189629,-123.0723208,1991-03-15,1991
1,Canada,CA,British Columbia,CA-BC,49.2083846,-123.1301889,1991-03-09,1991
2,Canada,CA,British Columbia,CA-BC,49.281111,-123.0492109,1991-03-14,1991
1,Canada,CA,British Columbia,CA-BC,49.2487,-123.0967,1991-03-21,1991
1,Canada,CA,British Columbia,CA-BC,49.2498283,-123.1213226,1991-03-20,1991
1,Canada,CA,British Columbia,CA-BC,49.2487,-123.0967,1991-04-11,1991
1,Canada,CA,British Columbia,CA-BC,49.1822222,-123.1369972,1991-04-09,1991
1,Canada,CA,British Columbia,CA-BC,49.2639413,-123.145523,1991-04-13,1991
1,Canada,CA,British Columbia,CA-BC,49.2031518,-123.1347104,1991-04-11,1991
1,Canada,CA,British Columbia,CA-BC,49.2182052,-123.1288916,1991-05-12,1991
0,Canada,CA,British Columbia,CA-BC,49.1412918,-123.1947613,1991-07-24,1991
1,Canada,CA,British Columbia,CA-BC,49.2633842,-123.176017,1991-07-20,1991
2,Canada,CA,British Columbia,CA-BC,49.2722849,-123.0661011,1991-07-03,1991
0,Canada,CA,British Columbia,CA-BC,49.1974101,-123.1821442,1991-07-31,1991
1,Canada,CA,British Columbia,CA-BC,49.1822222,-123.1369972,1991-07-30,1991
1,Canada,CA,British Columbia,CA-BC,49.2086483,-123.1409744,1991-09-03,1991
2,Canada,CA,British Columbia,CA-BC,49.2826731,-123.0417905,1991-09-12,1991
2,Canada,CA,British Columbia,CA-BC,49.2649901,-123.1679928,1991-09-06,1991
1,Canada,CA,British Columbia,CA-BC,49.2021616,-123.1346852,1991-12-08,1991
1,Canada,CA,British Columbia,CA-BC,49.2083846,-123.1301889,1991-12-08,1991
2,Canada,CA,British Columbia,CA-BC,49.2626482,-123.1685454,1992-01-18,1992
3,Canada,CA,British Columbia,CA-BC,49.260688,-123.1386817,1992-01-13,1992
2,Canada,CA,British Columbia,CA-BC,49.2084547,-123.1403124,1992-01-13,1992
1,Canada,CA,British Columbia,CA-BC,49.1822222,-123.1369972,1992-02-26,1992
1,Canada,CA,British Columbia,CA-BC,49.2498283,-123.1213226,1992-02-05,1992
0,Canada,CA,British Columbia,CA-BC,49.2045,-123.1305,1992-02-20,1992
3,Canada,CA,British Columbia,CA-BC,49.2498283,-123.1213226,1992-03-08,1992
1,Canada,CA,British Columbia,CA-BC,49.2632599,-123.1681321,1992-05-07,1992
1,Canada,CA,British Columbia,CA-BC,49.2120504,-123.1100607,1992-05-21,1992
2,Canada,CA,British Columbia,CA-BC,49.2031518,-123.1347104,1992-05-10,1992
0,Canada,CA,British Columbia,CA-BC,49.2498283,-123.1213226,1992-05-07,1992
1,Canada,CA,British Columbia,CA-BC,49.2345815,-123.1554508,1992-05-24,1992
1,Canada,CA,British Columbia,CA-BC,49.2344467,-123.1557178,1992-06-18,1992
2,Canada,CA,British Columbia,CA-BC,49.2480863,-123.1612015,1992-06-21,1992
1,Canada,CA,British Columbia,CA-BC,49.1,-123.185,1992-07-20,1992
2,Canada,CA,British Columbia,CA-BC,49.2351649,-123.1549835,1992-07-25,1992
1,Canada,CA,British Columbia,CA-BC,49.2698121,-123.1107491,1992-08-18,1992
2,Canada,CA,British Columbia,CA-BC,49.24683,-123.202894,1992-08-09,1992
3,Canada,CA,British Columbia,CA-BC,49.1561132,-123.1484985,1992-09-05,1992
3,Canada,CA,British Columbia,CA-BC,49.2659,-123.17222,1992-09-10,1992
3,Canada,CA,British Columbia,CA-BC,49.2696721,-123.0676085,1992-09-16,1992
2,Canada,CA,British Columbia,CA-BC,49.25555,-123.13492,1992-11-28,1992
1,Canada,CA,British Columbia,CA-BC,49.3179935,-123.0723262,1992-12-15,1992
1,Canada,CA,British Columbia,CA-BC,49.2633502,-123.1146622,1992-12-30,1992
3,Canada,CA,British Columbia,CA-BC,49.2625617,-123.0890502,1992-12-30,1992
3,Canada,CA,British Columbia,CA-BC,49.1338457,-123.1697123,1992-12-03,1992
1,Canada,CA,British Columbia,CA-BC,49.25555,-123.13492,1993-01-04,1993
1,Canada,CA,British Columbia,CA-BC,49.2642741,-123.1679478,1993-01-13,1993
2,Canada,CA,British Columbia,CA-BC,49.2498511,-123.1336163,1993-01-18,1993
1,Canada,CA,British Columbia,CA-BC,49.059927,-123.063362,1993-02-15,1993
3,Canada,CA,British Columbia,CA-BC,49.2642741,-123.1679478,1993-02-24,1993
1,Canada,CA,British Columbia,CA-BC,49.333354,-123.266694,1993-03-01,1993
1,Canada,CA,British Columbia,CA-BC,49.2021616,-123.1346852,1993-04-27,1993
2,Canada,CA,British Columbia,CA-BC,49.2682167,-123.1662934,1993-04-15,1993
2,Canada,CA,British Columbia,CA-BC,49.2086,-123.1406,1993-04-05,1993
2,Canada,CA,British Columbia,CA-BC,49.263876,-123.1092374,1993-04-14,1993
0,Canada,CA,British Columbia,CA-BC,49.2046,-123.1397,1993-04-11,1993
5,Canada,CA,British Columbia,CA-BC,49.1247292,-123.1891408,1993-04-11,1993
0,Canada,CA,British Columbia,CA-BC,49.301764,-123.141784,1993-04-09,1993
1,Canada,CA,British Columbia,CA-BC,49.2698121,-123.1107491,1993-05-28,1993
1,Canada,CA,British Columbia,CA-BC,49.1626059,-123.1405657,1993-06-16,1993
1,Canada,CA,British Columbia,CA-BC,49.2659,-123.17222,1993-06-18,1993
1,Canada,CA,British Columbia,CA-BC,49.2344467,-123.1557178,1993-06-04,1993
2,Canada,CA,British Columbia,CA-BC,49.2346,-123.1585,1993-07-08,1993
2,Canada,CA,British Columbia,CA-BC,49.2498283,-123.1213226,1993-07-20,1993
0,Canada,CA,British Columbia,CA-BC,49.2046,-123.1397,1993-07-26,1993
0,Canada,CA,British Columbia,CA-BC,49.2031,-123.1332,1993-08-10,1993
0,Canada,CA,British Columbia,CA-BC,49.2498283,-123.1213226,1993-08-09,1993
1,Canada,CA,British Columbia,CA-BC,49.2646681,-123.1384563,1993-08-07,1993
0,Canada,CA,British Columbia,CA-BC,49.2498283,-123.1213226,1993-09-24,1993
1,Canada,CA,British Columbia,CA-BC,49.2654064,-123.1364148,1993-10-28,1993
0,Canada,CA,British Columbia,CA-BC,49.2498283,-123.1213226,1993-10-30,1993
1,Canada,CA,British Columbia,CA-BC,49.2666718,-123.1126796,1993-11-12,1993
1,Canada,CA,British Columbia,CA-BC,49.2689934,-123.1453779,1993-11-12,1993
1,Canada,CA,British Columbia,CA-BC,49.3179935,-123.0723262,1993-12-07,1993
2,Canada,CA,British Columbia,CA-BC,49.2343124,-123.1560516,1994-01-03,1994
1,Canada,CA,British Columbia,CA-BC,49.2021616,-123.1346852,1994-01-09,1994
1,Canada,CA,British Columbia,CA-BC,49.2635213,-123.1312956,1994-01-19,1994
2,Canada,CA,British Columbia,CA-BC,49.234502,-123.155697,1994-02-28,1994
1,Canada,CA,British Columbia,CA-BC,49.2635213,-123.1312956,1994-02-02,1994
1,Canada,CA,British Columbia,CA-BC,49.2345439,-123.1549152,1994-02-18,1994
2,Canada,CA,British Columbia,CA-BC,49.2642741,-123.1679478,1994-03-12,1994
2,Canada,CA,British Columbia,CA-BC,49.2346366,-123.1558199,1994-03-12,1994
0,Canada,CA,British Columbia,CA-BC,49.2085,-123.1346,1994-03-15,1994
2,Canada,CA,British Columbia,CA-BC,49.2697913,-123.1430283,1994-03-30,1994
1,Canada,CA,British Columbia,CA-BC,49.2625116,-123.0872583,1994-04-10,1994
2,Canada,CA,British Columbia,CA-BC,49.2341722,-123.1556519,1994-05-14,1994
3,Canada,CA,British Columbia,CA-BC,49.2343124,-123.1560516,1994-05-27,1994
0,Canada,CA,British Columbia,CA-BC,49.2498283,-123.1213226,1994-05-14,1994
2,Canada,CA,British Columbia,CA-BC,49.2003989,-123.1355274,1994-06-28,1994
1,Canada,CA,British Columbia,CA-BC,49.1991112,-123.1357956,1994-06-27,1994
2,Canada,CA,British Columbia,CA-BC,49.20141,-123.135,1994-07-05,1994
1,Canada,CA,British Columbia,CA-BC,49.2683002,-123.1688104,1994-08-03,1994
2,Canada,CA,British Columbia,CA-BC,49.2346375,-123.1543779,1994-08-24,1994
0,Canada,CA,British Columbia,CA-BC,49.251672,-123.0856705,1994-08-15,1994
2,Canada,CA,British Columbia,CA-BC,49.2031345,-123.1348006,1994-09-22,1994
0,Canada,CA,British Columbia,CA-BC,49.2337,-123.1556,1994-09-10,1994
1,Canada,CA,British Columbia,CA-BC,49.2697661,-123.0694086,1994-10-15,1994
2,Canada,CA,British Columbia,CA-BC,49.2643124,-123.1241701,1994-11-24,1994
1,Canada,CA,British Columbia,CA-BC,49.2681931,-123.1139946,1994-12-23,1994
2,Canada,CA,British Columbia,CA-BC,49.2681931,-123.1139946,1994-12-24,1994
3,Canada,CA,British Columbia,CA-BC,49.2659,-123.17222,1994-12-18,1994
2,Canada,CA,British Columbia,CA-BC,49.2343124,-123.1560516,1995-01-14,1995
1,Canada,CA,British Columbia,CA-BC,49.2566512,-123.101125,1995-01-18,1995
2,Canada,CA,British Columbia,CA-BC,49.2635661,-123.1265619,1995-01-12,1995
1,Canada,CA,British Columbia,CA-BC,49.25555,-123.13492,1995-01-12,1995
4,Canada,CA,British Columbia,CA-BC,49.2642741,-123.1679478,1995-02-07,1995
6,Canada,CA,British Columbia,CA-BC,49.2659,-123.17222,1995-03-11,1995
0,Canada,CA,British Columbia,CA-BC,49.2045,-123.1305,1995-03-28,1995
1,Canada,CA,British Columbia,CA-BC,49.2344467,-123.1557178,1995-03-20,1995
1,Canada,CA,British Columbia,CA-BC,49.2681931,-123.1139946,1995-03-19,1995
3,Canada,CA,British Columbia,CA-BC,49.2681931,-123.1139946,1995-03-03,1995
1,Canada,CA,British Columbia,CA-BC,49.2681931,-123.1139946,1995-03-15,1995
1,Canada,CA,British Columbia,CA-BC,49.2697913,-123.1430283,1995-03-30,1995
1,Canada,CA,British Columbia,CA-BC,49.205542,-123.1382418,1995-04-03,1995
2,Canada,CA,British Columbia,CA-BC,49.2681931,-123.1139946,1995-04-09,1995
2,Canada,CA,British Columbia,CA-BC,49.2681931,-123.1139946,1995-04-29,1995
1,Canada,CA,British Columbia,CA-BC,49.2681931,-123.1139946,1995-05-28,1995
3,Canada,CA,British Columbia,CA-BC,49.2689074,-123.143059,1995-05-27,1995
1,Canada,CA,British Columbia,CA-BC,49.2344467,-123.1557178,1995-05-27,1995
3,Canada,CA,British Columbia,CA-BC,49.2346366,-123.1558199,1995-05-07,1995
1,Canada,CA,British Columbia,CA-BC,49.2346409,-123.1366376,1995-05-27,1995
1,Canada,CA,British Columbia,CA-BC,49.2681931,-123.1139946,1995-05-13,1995
5,Canada,CA,British Columbia,CA-BC,49.2681931,-123.1139946,1995-05-27,1995
1,Canada,CA,British Columbia,CA-BC,49.2690359,-123.1124094,1995-05-21,1995
2,Canada,CA,British Columbia,CA-BC,49.2340771,-123.1546783,1995-05-07,1995
1,Canada,CA,British Columbia,CA-BC,49.1279716,-123.0457764,1995-05-23,1995
0,Canada,CA,British Columbia,CA-BC,49.2498283,-123.1213226,1995-05-06,1995
2,Canada,CA,British Columbia,CA-BC,49.2345722,-123.1557593,1995-05-22,1995
1,Canada,CA,British Columbia,CA-BC,49.2670608,-123.1144398,1995-06-17,1995
2,Canada,CA,British Columbia,CA-BC,49.2676279,-123.1132275,1995-06-02,1995
1,Canada,CA,British Columbia,CA-BC,49.2681931,-123.1139946,1995-06-18,1995
1,Canada,CA,British Columbia,CA-BC,49.2344467,-123.1557178,1995-06-11,1995
1,Canada,CA,British Columbia,CA-BC,49.2343124,-123.1560516,1995-06-12,1995
4,Canada,CA,British Columbia,CA-BC,49.2350018,-123.154791,1995-07-31,1995
1,Canada,CA,British Columbia,CA-BC,49.2702399,-123.1045193,1995-09-29,1995
1,Canada,CA,British Columbia,CA-BC,49.2498283,-123.1213226,1995-10-27,1995
2,Canada,CA,British Columbia,CA-BC,49.2692047,-123.1465244,1995-10-03,1995
1,Canada,CA,British Columbia,CA-BC,49.2679131,-123.1135359,1995-11-19,1995
2,Canada,CA,British Columbia,CA-BC,49.263855,-123.1414433,1995-12-20,1995
1,Canada,CA,British Columbia,CA-BC,49.2169243,-122.9314435,1995-12-01,1995
1,Canada,CA,British Columbia,CA-BC,49.2000811,-122.9140735,1996-02-02,1996
1,Canada,CA,British Columbia,CA-BC,49.205542,-123.1382418,1996-02-10,1996
0,Canada,CA,British Columbia,CA-BC,49.2031,-123.1332,1996-04-10,1996
0,Canada,CA,British Columbia,CA-BC,49.2046,-123.1397,1996-04-24,1996
2,Canada,CA,British Columbia,CA-BC,49.2035,-123.1273,1996-04-24,1996
0,Canada,CA,British Columbia,CA-BC,49.2045,-123.1305,1996-05-29,1996
3,Canada,CA,British Columbia,CA-BC,49.2498283,-123.1213226,1996-06-27,1996
0,Canada,CA,British Columbia,CA-BC,49.2031,-123.1332,1996-06-21,1996
2,Canada,CA,British Columbia,CA-BC,49.2498283,-123.1213226,1996-07-01,1996
0,Canada,CA,British Columbia,CA-BC,49.2678188,-123.111611,1996-07-28,1996
2,Canada,CA,British Columbia,CA-BC,49.1997624,-122.9139769,1996-08-04,1996
1,Canada,CA,British Columbia,CA-BC,49.2598564,-123.0962974,1996-08-02,1996
0,Canada,CA,British Columbia,CA-BC,49.203,-123.1348,1996-09-02,1996
0,Canada,CA,British Columbia,CA-BC,49.203,-123.1348,1996-09-09,1996
1,Canada,CA,British Columbia,CA-BC,49.2047062,-123.1305384,1996-11-09,1996
1,Canada,CA,British Columbia,CA-BC,49.2564307,-123.0888355,1996-11-06,1996
1,Canada,CA,British Columbia,CA-BC,49.2699888,-123.1240368,1997-04-21,1997
0,Canada,CA,British Columbia,CA-BC,49.1998,-123.1252,1997-04-24,1997
1,Canada,CA,British Columbia,CA-BC,49.2103083,-123.1621456,1997-04-29,1997
0,Canada,CA,British Columbia,CA-BC,49.2699888,-123.1240368,1997-05-10,1997
0,Canada,CA,British Columbia,CA-BC,49.2492069,-123.1272125,1997-05-09,1997
2,Canada,CA,British Columbia,CA-BC,49.2320283,-123.177042,1997-06-15,1997
2,Canada,CA,British Columbia,CA-BC,49.2690647,-123.113308,1997-06-15,1997
0,Canada,CA,British Columbia,CA-BC,49.2498283,-123.1213226,1997-08-22,1997
0,Canada,CA,British Columbia,CA-BC,49.2699888,-123.1240368,1997-09-08,1997
0,Canada,CA,British Columbia,CA-BC,49.2031,-123.1332,1997-09-12,1997
2,Canada,CA,British Columbia,CA-BC,49.2676365,-123.1132329,1997-11-15,1997
0,Canada,CA,British Columbia,CA-BC,49.2498283,-123.1213226,1997-11-17,1997
1,Canada,CA,British Columbia,CA-BC,49.2042635,-123.1347045,1997-12-07,1997
2,Canada,CA,British Columbia,CA-BC,49.2682526,-123.1137371,1998-02-09,1998
2,Canada,CA,British Columbia,CA-BC,49.2675934,-123.1131931,1998-03-16,1998
0,Canada,CA,British Columbia,CA-BC,49.203,-123.1348,1998-03-05,1998
0,Canada,CA,British Columbia,CA-BC,49.204,-123.1304,1998-03-12,1998
